-------------------Level 8 ---------------------
id269620;282;322;;
id388407;243;322;;
id388407;322;322;;
id989064;143;288;270;
id989064;422;288;270;
id269620;223;253;;
id269620;342;253;;
id245738;164;219;;
id245738;402;219;;
id989064;223;150;;
id989064;342;150;;
id974732;283;115;;
id134254;143;167;270;
id134254;421;167;270;
id765555;163;115;;
id765555;401;115;;
id362654;283;76;;
id343055;-9;364;;
-------------------Level 82 ---------------------
id536283;106;322;;
id536283;28;305;270;
id536283;500;271;270;
id392471;241;271;270;
id134254;248;184;;
id706054;166;322;;
id134254;128;288;;
id245738;440;322;;
id269620;381;288;;
id269620;540;322;;
id706054;500;219;;
id362654;141;249;;
id343055;-9;364;;
-------------------Level 83 ---------------------
id536283;288;322;;
id197733;248;236;270;
id989064;328;253;;
id245738;248;288;;
id765555;209;322;;
id134254;347;305;90;
id706054;367;219;;
id604796;149;288;270;
id765555;150;219;;
id134254;209;184;;
id575553;112;184;;
id245738;203;150;;
id245738;362;150;;
id604796;396;184;;
id245738;439;271;270;
id575553;282;115;;
id706054;218;115;;
id362654;249;76;;
id343055;-9;364;;
-------------------Level 84 ---------------------
id536283;97;322;;
id536283;467;322;;
id197733;390;305;270;
id197733;175;305;270;
id306421;282;305;;
id765555;212;253;;
id765555;352;253;;
id989064;184;219;;
id989064;382;219;;
id269620;228;184;;
id269620;338;184;;
id604796;144;184;;
id604796;422;184;;
id706054;206;150;;
id706054;361;150;;
id245738;284;115;;
id362654;302;76;;
id343055;-9;364;;
-------------------Level 85 ---------------------
id536283;489;322;;
id989064;262;253;270;
id604796;223;322;;
id245738;322;184;;
id812250;262;150;;
id245738;198;115;;
id812250;113;150;;
id765555;67;115;;
id706054;47;150;;
id245738;107;184;;
id245738;47;271;270;
id765555;149;288;;
id706054;111;322;;
id575553;148;253;;
id269620;148;219;;
id245738;382;271;270;
id245738;449;150;;
id540315;509;219;270;
id706054;509;288;;
id134254;322;322;;
id362654;113;76;;
id343055;-9;364;;
-------------------Level 86 ---------------------
id536283;506;322;;
id989064;283;248;;
id974732;283;322;;
id765555;221;302;45;
id765555;345;302;315;
id974732;139;322;;
id974732;427;322;;
id232206;60;305;;
id388407;80;253;;
id269620;119;288;;
id765555;506;288;;
id269620;447;288;;
id706054;486;253;;
id245738;161;216;2.56377;
id245738;402;216;357.357;
id765555;220;161;270;
id765555;344;161;270;
id245738;282;110;;
id362654;280;71;;
id343055;-9;364;;
-------------------Level 87 ---------------------
id536283;404;322;;
id812250;282;322;;
id245738;283;288;;
id706054;223;253;;
id575553;342;253;;
id134254;283;253;;
id765555;221;219;;
id765555;343;219;;
id388407;201;184;;
id706054;363;184;;
id269620;241;184;;
id269620;323;184;;
id989064;201;150;;
id989064;363;150;;
id245738;283;115;;
id362654;255;76;;
id343055;-9;364;;
-------------------Level 88 ---------------------
id608148;87;322;;
id759103;421;219;;
id245738;302;271;270;
id245738;203;219;;
id989064;202;288;270;
id245738;103;253;;
id706054;103;288;;
id269620;44;219;;
id245738;362;184;;
id575553;302;150;;
id989064;342;115;;
id706054;382;150;;
id269620;461;184;;
id388407;461;219;;
id765555;501;201;270;
id989064;461;253;;
id706054;421;288;;
id269620;382;288;;
id245738;441;322;;
id812250;501;288;;
id269620;262;184;;
id362654;453;145;;
id343055;-9;364;;
-------------------Level 89 ---------------------
id572590;282;288;;
id197733;283;322;;
id269620;223;322;;
id269620;342;322;;
id245738;183;288;;
id245738;382;288;;
id269620;104;253;;
id269620;461;253;;
id765555;223;201;90;
id765555;342;201;270;
id989064;143;219;;
id989064;421;219;;
id245738;282;150;;
id388407;207;253;;
id388407;358;253;;
id245738;203;115;;
id245738;362;115;;
id974732;143;167;270;
id974732;421;167;90;
id362654;282;76;;
id343055;-9;364;;
id706054;144;322;;
id706054;423;322;;
-------------------Level 90 ---------------------
id536283;282;253;;
id759103;222;322;;
id269620;342;322;;
id245738;283;288;;
id706054;342;253;;
id604796;183;253;;
id765555;149;305;270;
id765555;167;219;;
id706054;147;184;;
id989064;103;150;;
id989064;68;322;;
id269620;108;288;;
id245738;55;236;270;
id989064;382;219;;
id765555;388;167;90;
id245738;448;115;;
id989064;465;253;;
id232206;484;305;;
id765555;483;201;270;
id269620;483;150;;
id362654;473;76;;
id343055;-9;364;;
